Code,Carbon Tetrachloride (ODS tonnes),Hydrochlorofluorocarbons (HCFCs) (ODS tonnes),Chlorofluorocarbons (CFCs) (ODS tonnes),Methyl Chloroform (ODS tonnes),Halons (ODS tonnes),ODS emissions
AFG,0.9,0.0,,0.0,,0.9
AFG,0.3,3.2,177.9,0.0,0.1,181.5
AFG,0.1,4.1,141.2,0.0,0.0,145.39999999999998
AFG,0.1,4.8,94.5,0.0,0.0,99.4
AFG,0.0,6.1,55.2,0.0,0.0,61.300000000000004
AFG,0.0,7.9,40.0,0.0,0.0,47.9
AFG,0.0,22.2,27.0,0.0,0.0,49.2
AFG,0.0,24.9,0.0,0.0,0.0,24.9
AFG,0.0,24.04,0.0,0.0,0.0,24.04
AFG,0.0,17.34,0.0,0.0,0.0,17.34
AFG,0.0,17.7,0.0,0.0,0.0,17.7
ALB,3.5,0.0,40.3,0.0,,43.8
ALB,3.1,0.0,40.3,0.0,0.0,43.4
ALB,3.1,0.0,40.1,0.0,0.0,43.2
ALB,3.1,0.0,41.9,0.2,0.0,45.2
ALB,3.1,0.0,46.5,0.0,0.0,49.6
ALB,3.1,0.0,53.1,0.0,0.0,56.2
ALB,3.1,0.0,61.9,0.1,0.0,65.1
ALB,1.3,0.0,68.8,0.1,0.0,70.19999999999999
ALB,0.0,0.0,49.9,0.6,0.0,50.5
ALB,2.9,0.0,35.0,0.1,0.0,38.0
ALB,0.0,0.0,36.6,0.0,0.0,36.6
ALB,0.0,0.0,14.3,0.0,0.0,14.3
ALB,0.0,0.0,15.2,0.0,0.0,15.2
ALB,0.0,2.5,4.1,0.0,0.0,6.6
ALB,0.0,4.1,0.0,0.0,0.0,4.1
ALB,0.0,5.4,0.0,0.0,0.0,5.4
ALB,0.0,6.5,0.0,0.0,0.0,6.5
ALB,0.0,6.49,0.0,0.0,0.0,6.49
ALB,0.0,6.59,0.0,0.0,0.0,6.59
ALB,0.0,5.67,0.0,0.0,0.0,5.67
DZA,20.9,0.0,3570.2,15.4,0.0,3606.5
DZA,18.7,4.7,2146.4,5.4,189.0,2364.2000000000003
DZA,22.0,5.8,2226.0,5.5,83.0,2342.3
DZA,20.9,5.4,2292.2,5.8,195.0,2519.3
DZA,20.9,6.6,2292.2,5.8,322.0,2647.5
DZA,20.9,6.6,1774.2,5.8,195.0,2002.5
DZA,20.9,6.6,1549.2,5.8,195.0,1777.5
DZA,20.9,6.6,1502.2,5.8,195.0,1730.5
DZA,20.9,6.6,1474.6,5.8,195.0,1702.8999999999999
DZA,18.7,6.6,1021.8,5.0,169.0,1221.1
DZA,18.7,6.6,1761.8,5.0,169.0,1961.1
DZA,18.7,6.6,1761.8,5.0,169.0,1961.1
DZA,2.2,6.6,1045.0,4.0,80.0,1137.8
DZA,2.2,6.6,859.0,4.0,80.0,951.8
DZA,2.2,36.2,302.6,4.0,80.0,425.0
DZA,2.0,43.0,200.0,4.0,67.0,316.0
DZA,2.0,48.8,149.6,3.0,67.0,270.4
DZA,0.0,60.35,110.9,1.3,0.0,172.55
DZA,0.0,63.88,0.0,0.0,0.0,63.88
DZA,0.0,67.32,0.0,0.0,0.0,67.32
DZA,0.0,56.56,0.0,0.0,0.0,56.56
DZA,0.0,51.07,0.0,0.0,0.0,51.07
AND,0.0,5.5,51.7,0.0,,57.2
AND,0.0,1.9,0.0,0.0,0.0,1.9
AND,0.0,0.0,0.0,0.0,0.0,0.0
AND,0.0,0.0,0.0,0.0,0.0,0.0
AND,0.0,0.0,0.0,0.0,0.0,0.0
AND,0.0,0.0,0.0,0.0,0.0,0.0
AGO,0.0,4.5,115.9,0.0,0.0,120.4
AGO,0.0,0.0,115.9,0.0,0.0,115.9
AGO,0.0,0.0,107.0,0.0,0.0,107.0
AGO,0.0,5.0,114.8,0.0,0.0,119.8
AGO,0.0,5.0,105.0,0.0,0.0,110.0
AGO,0.0,5.5,104.2,0.0,0.0,109.7
AGO,0.0,6.6,75.6,0.0,0.0,82.19999999999999
AGO,0.0,7.2,52.0,0.0,0.0,59.2
AGO,0.0,0.0,42.1,0.0,0.0,42.1
AGO,0.0,0.0,17.0,0.0,0.0,17.0
AGO,0.0,10.5,9.7,0.0,0.0,20.2
AGO,0.0,19.3,16.0,0.0,0.0,35.3
AGO,0.0,12.7,0.0,0.0,0.0,12.7
AGO,0.0,11.55,0.0,0.0,0.0,11.55
AGO,0.0,6.6,0.0,0.0,0.0,6.6
AGO,0.0,15.43,0.0,0.0,0.0,15.43
ATG,0.0,2.2,428.0,0.0,2.3,432.5
ATG,0.0,2.2,421.3,0.0,2.0,425.5
ATG,0.0,2.2,427.8,0.0,0.2,430.2
ATG,0.0,2.2,429.0,0.0,1.7,432.9
ATG,0.0,2.2,426.1,0.0,0.2,428.5
ATG,0.0,0.0,12.4,0.0,0.5,12.9
ATG,0.0,0.0,11.5,0.0,0.4,11.9
ATG,0.0,0.0,10.3,0.0,0.4,10.700000000000001
ATG,0.0,0.0,10.3,0.0,0.0,10.3
ATG,0.0,1.2,26.5,0.0,0.0,27.7
ATG,0.0,0.4,-2.0,0.0,0.0,-1.6
ATG,0.0,0.1,5.0,0.0,0.0,5.1
ATG,0.0,0.2,3.1,0.0,0.0,3.3000000000000003
ATG,0.0,0.3,3.7,0.0,0.0,4.0
ATG,0.0,0.2,1.5,0.0,0.0,1.7
ATG,0.0,0.7,1.9,0.0,0.0,2.5999999999999996
ATG,0.0,0.6,1.1,0.0,0.0,1.7000000000000002
ATG,0.0,0.5,1.1,0.0,0.0,1.6
ATG,0.0,0.9,0.0,0.0,0.0,0.9
ATG,0.0,0.2,0.1,0.0,0.0,0.30000000000000004
ATG,0.0,0.5,0.0,0.0,0.0,0.5
ATG,0.0,0.1,0.0,0.0,0.0,0.1
ATG,0.0,0.38,0.0,0.0,0.0,0.38
ATG,0.0,0.11,0.0,0.0,0.0,0.11
ATG,0.0,0.22,0.0,0.0,0.0,0.22
ARG,5291.0,22.5,3463.4,106.3,155.0,9038.199999999999
ARG,-528.0,,2138.2,-106.2,10.0,1513.9999999999998
ARG,5084.2,,2796.8,96.5,1920.0,9897.5
ARG,5445.0,0.0,4306.0,111.3,223.5,10085.8
ARG,1838.8,44.6,1805.9,223.2,408.5,4321.0
ARG,1726.9,61.4,4569.4,171.9,383.3,6912.9
ARG,2854.5,97.2,6365.9,99.1,360.0,9776.699999999999
ARG,0.9,87.6,4202.1,105.7,143.4,4539.7
ARG,194.3,95.5,3523.7,90.5,0.0,3904.0
ARG,134.5,100.3,3546.3,90.2,-1.0,3870.3
ARG,13.8,106.2,4316.3,52.7,0.0,4489.0
ARG,413.3,53.1,2396.7,54.3,0.0,2917.4
ARG,59.3,98.9,3293.1,30.9,0.0,3482.2
ARG,20.8,44.6,2139.2,12.8,0.0,2217.4
ARG,58.8,147.5,2255.2,20.9,0.0,2482.4
ARG,25.9,160.1,2211.6,24.0,0.0,2421.6
ARG,20.4,203.1,1675.5,21.4,3.0,1923.4
ARG,9.9,248.7,1654.2,15.3,0.0,1928.1
ARG,13.0,342.5,529.0,17.4,0.3,902.1999999999999
ARG,-52.8,356.9,50.9,17.4,0.0,372.3999999999999
ARG,-330.7,326.1,126.6,10.5,0.0,132.50000000000003
ARG,0.0,475.2,0.0,9.6,0.0,484.8
ARG,0.0,511.56,28.3,0.0,0.0,539.86
ARG,0.0,571.39,0.0,0.0,0.0,571.39
ARG,0.0,246.2,0.0,0.0,0.0,246.2
ARM,0.0,0.0,0.0,0.0,0.0,0.0
ARM,0.0,0.0,0.0,0.0,0.0,0.0
ARM,0.0,0.0,201.8,0.0,0.0,201.8
ARM,0.0,0.0,196.5,0.0,0.0,196.5
ARM,0.0,0.0,191.2,0.0,0.0,191.2
ARM,0.0,0.0,185.9,0.0,0.0,185.9
ARM,0.0,0.8,9.0,0.0,0.0,9.8
ARM,0.0,0.7,25.0,0.0,0.0,25.7
ARM,0.0,1.7,162.7,0.0,0.0,164.39999999999998
ARM,0.0,1.7,172.7,0.0,0.0,174.39999999999998
ARM,0.0,1.7,172.7,0.0,0.0,174.39999999999998
ARM,0.0,2.9,110.7,0.0,0.0,113.60000000000001
ARM,0.0,3.0,84.0,0.0,0.0,87.0
ARM,0.0,3.8,59.0,0.0,0.0,62.8
ARM,0.0,4.4,25.0,0.0,0.0,29.4
ARM,0.0,4.8,13.6,0.0,0.0,18.4
ARM,0.0,6.8,18.1,0.0,0.0,24.900000000000002
ARM,0.0,7.1,0.0,0.0,0.0,7.1
ARM,0.0,7.5,0.0,0.0,0.0,7.5
ARM,0.0,5.67,0.0,0.0,0.0,5.67
ARM,0.0,4.54,0.0,0.0,0.0,4.54
AUS,5.8,148.5,14292.8,853.7,0.0,15300.8
AUS,,,6811.7,468.0,445.7,7725.4
AUS,12.1,127.7,5556.0,508.6,429.7,6634.1
AUS,1.2,194.4,3409.3,358.6,0.0,3963.5
AUS,0.7,119.2,3894.9,227.3,0.0,4242.1
AUS,0.2,152.7,2584.7,84.6,0.0,2822.2
AUS,0.4,213.8,234.2,0.0,0.0,448.4
AUS,0.5,222.3,183.9,0.0,0.0,406.70000000000005
AUS,0.2,253.2,195.1,0.0,-19.5,429.0
AUS,0.0,253.9,274.1,0.0,0.0,528.0
AUS,0.0,219.1,6.5,0.0,-11.7,213.9
AUS,0.0,157.6,6.0,0.0,-3.3,160.29999999999998
AUS,0.0,190.0,9.8,0.0,-3.9,195.9
AUS,0.0,168.4,1.1,0.0,0.0,169.5
AUS,0.0,160.5,-61.8,0.0,-33.0,65.7
AUS,0.0,151.1,-51.4,0.0,0.0,99.69999999999999
AUS,0.0,116.2,-80.0,0.0,0.0,36.2
AUS,0.0,114.1,-55.0,0.0,0.0,59.099999999999994
AUS,0.1,85.7,-42.0,0.0,0.0,43.8
AUS,0.0,83.6,-46.4,0.0,0.0,37.199999999999996
AUS,0.0,53.0,-23.9,0.0,-56.0,-26.9
AUS,0.0,56.91,-30.1,0.0,0.0,26.809999999999995
AUS,0.0,31.89,-15.2,0.0,-69.8,-53.11
AUS,0.0,37.22,-7.5,0.0,0.0,29.72
AUT,139.5,18.3,5860.0,197.7,490.0,6705.5
AUT,2.2,31.4,1801.9,112.3,56.6,2004.3999999999999
AUT,1.7,43.3,1738.3,97.1,14.4,1894.8
AUT,6.4,42.9,1530.5,75.3,52.9,1708.0
AUT,-2.3,33.2,558.9,35.2,13.4,638.4
AUT,0.8,25.1,922.5,36.7,14.5,999.6
AZE,0.0,1.4,480.6,0.1,,482.1
AZE,0.0,5.1,456.5,0.1,501.2,962.9000000000001
AZE,0.0,0.5,201.2,0.0,25.8,227.5
AZE,0.0,0.2,152.2,0.0,0.0,152.39999999999998
AZE,0.0,0.8,99.9,0.0,0.0,100.7
AZE,0.0,0.4,87.8,0.0,0.0,88.2
AZE,0.0,0.1,52.0,0.0,0.0,52.1
AZE,0.0,0.1,12.0,0.0,0.0,12.1
AZE,0.0,0.0,10.2,0.0,0.0,10.2
AZE,0.0,0.0,15.1,0.0,0.0,15.1
AZE,0.0,0.0,21.9,0.0,0.0,21.9
AZE,0.0,0.9,0.0,0.0,0.0,0.9
AZE,0.0,0.8,0.0,0.0,0.0,0.8
AZE,0.0,0.8,0.0,0.0,0.0,0.8
AZE,0.0,3.5,0.0,0.0,0.0,3.5
AZE,0.0,0.3,0.0,0.0,0.0,0.3
AZE,0.0,7.63,0.0,0.0,0.0,7.63
AZE,0.0,3.52,0.0,0.0,0.0,3.52
AZE,0.0,1.76,0.0,0.0,0.0,1.76
BHS,0.0,0.4,56.9,0.0,,57.3
BHS,0.1,0.6,0.7,,1.0,2.4
BHS,0.0,0.0,65.8,0.0,0.0,65.8
BHS,0.0,0.0,68.1,0.0,0.0,68.1
BHS,0.0,0.0,69.9,0.0,0.0,69.9
BHS,0.0,0.0,72.0,0.0,0.0,72.0
BHS,0.0,2.1,52.7,0.0,0.0,54.800000000000004
BHS,0.0,4.2,54.6,0.0,0.0,58.800000000000004
BHS,0.0,6.2,53.8,0.0,0.0,60.0
BHS,0.0,3.9,65.9,0.0,0.0,69.80000000000001
BHS,0.0,5.4,63.0,0.5,0.0,68.9
BHS,0.3,2.7,55.4,0.0,0.0,58.4
BHS,2.3,3.2,29.6,0.0,0.0,35.1
BHS,0.0,5.0,18.8,0.0,0.0,23.8
BHS,0.0,5.6,13.0,0.0,0.0,18.6
BHS,0.0,4.9,4.0,0.0,0.0,8.9
BHS,0.0,5.8,0.0,0.0,0.0,5.8
BHS,0.0,3.9,0.0,0.0,0.0,3.9
BHS,0.0,3.5,0.0,0.0,0.0,3.5
BHS,0.0,6.1,0.0,0.0,0.0,6.1
BHS,0.0,3.05,0.0,0.0,0.0,3.05
BHS,0.0,2.73,0.0,0.0,0.0,2.73
BHS,0.0,2.72,0.0,0.0,0.0,2.72
BHR,0.0,11.2,91.5,15.8,34.7,153.2
BHR,0.0,11.6,107.0,24.6,35.6,178.79999999999998
BHR,0.0,13.1,85.3,32.9,29.8,161.1
BHR,0.0,11.8,118.6,68.1,32.3,230.8
BHR,0.0,12.5,111.1,28.0,35.4,187.0
BHR,0.0,14.5,118.1,26.9,41.4,200.9
BHR,0.0,16.4,121.9,27.7,43.5,209.5
BHR,0.0,21.3,137.2,37.6,38.1,234.2
BHR,1.3,22.0,147.2,53.2,35.0,258.7
BHR,1.1,22.0,149.5,36.0,12.5,221.1
BHR,0.6,17.3,129.0,22.0,17.5,186.4
BHR,0.6,38.5,113.1,10.0,16.0,178.2
BHR,0.6,35.2,106.0,2.5,5.0,149.3
BHR,1.1,40.9,94.6,1.5,0.0,138.1
BHR,1.0,33.9,85.8,0.7,4.4,125.8
BHR,0.1,19.8,64.8,0.6,0.0,85.3
BHR,0.0,27.0,58.7,0.0,0.0,85.7
BHR,0.0,28.7,32.4,0.0,0.0,61.099999999999994
BHR,0.0,28.7,14.7,0.0,0.0,43.4
BHR,0.0,38.8,11.7,0.0,0.0,50.5
BHR,0.0,45.1,10.5,0.0,0.0,55.6
BHR,0.0,58.7,0.0,0.0,0.0,58.7
BHR,0.0,57.32,0.0,0.0,0.0,57.32
BHR,0.0,75.59,0.0,0.0,0.0,75.59
BHR,0.0,49.6,0.0,0.0,0.0,49.6
BGD,0.0,3.0,204.9,0.0,,207.9
BGD,2.6,3.5,195.1,,0.9,202.1
BGD,0.0,1.9,92.9,0.1,0.0,94.9
BGD,0.5,2.7,213.1,0.0,0.0,216.29999999999998
BGD,0.0,2.6,226.6,0.0,0.0,229.2
BGD,7.1,3.8,180.6,0.4,3.5,195.4
BGD,8.3,2.1,280.7,0.2,0.0,291.29999999999995
BGD,2.0,3.4,628.3,0.0,0.0,633.6999999999999
BGD,2.2,5.7,832.2,0.7,0.0,840.8000000000001
BGD,5.5,3.7,830.4,1.0,0.0,840.6
BGD,6.1,7.1,800.6,1.0,0.0,814.8000000000001
BGD,5.5,5.3,805.0,0.6,0.0,816.4
BGD,11.7,5.8,807.9,1.5,0.0,826.9
BGD,13.8,7.3,328.0,1.0,0.0,350.1
BGD,6.7,0.0,333.0,0.9,0.0,340.59999999999997
BGD,5.5,9.1,294.9,0.6,0.0,310.1
BGD,0.8,13.2,263.0,0.5,0.0,277.5
BGD,0.1,20.7,196.2,0.5,0.0,217.5
BGD,0.1,37.2,154.9,0.5,0.0,192.70000000000002
BGD,0.1,64.2,158.3,0.5,0.0,223.10000000000002
BGD,0.1,67.7,127.6,0.5,0.0,195.89999999999998
BGD,0.0,77.5,48.0,0.0,0.0,125.5
BGD,0.0,88.42,48.0,0.0,0.0,136.42000000000002
BGD,0.0,66.47,0.0,0.0,0.0,66.47
BGD,0.0,64.89,0.0,0.0,0.0,64.89
BRB,0.0,0.0,27.4,0.0,3.7,31.099999999999998
BRB,,,25.4,0.3,3.1,28.8
BRB,0.0,0.0,20.6,0.4,3.4,24.4
BRB,0.0,0.0,29.5,0.0,6.6,36.1
BRB,0.0,1.6,35.3,0.0,0.0,36.9
BRB,0.0,1.3,25.0,0.0,0.0,26.3
BRB,0.0,1.7,22.4,0.0,0.0,24.099999999999998
BRB,0.0,1.8,17.2,0.0,0.0,19.0
BRB,0.0,2.6,22.5,0.0,0.0,25.1
BRB,0.0,2.7,16.5,0.0,0.0,19.2
BRB,0.0,1.1,8.1,0.0,0.0,9.2
BRB,0.0,1.7,12.5,0.0,0.0,14.2
BRB,0.0,2.2,9.5,0.0,0.0,11.7
BRB,0.0,2.9,8.6,0.0,0.0,11.5
BRB,0.0,2.6,14.1,0.0,0.0,16.7
BRB,0.0,2.6,6.7,0.0,0.0,9.3
BRB,0.0,2.6,7.9,0.0,0.0,10.5
BRB,0.0,2.9,1.9,0.0,0.0,4.8
BRB,0.0,2.5,1.1,0.0,0.0,3.6
BRB,0.0,5.1,0.0,0.0,0.0,5.1
BRB,0.0,2.3,0.0,0.0,0.0,2.3
BRB,0.0,2.65,0.0,0.0,0.0,2.65
BRB,0.0,2.66,0.0,0.0,0.0,2.66
BRB,0.0,2.3,0.0,0.0,0.0,2.3
BLR,9.9,3.0,1679.6,11.0,321.2,2024.7
BLR,9.9,0.0,1230.0,11.1,298.0,1549.0
BLR,9.9,3.1,1185.4,11.1,236.4,1445.9
BLR,9.0,1.7,914.2,10.9,220.8,1156.6000000000001
BLR,9.0,1.3,914.2,10.9,220.8,1156.2
BLR,2.8,1.5,900.4,8.8,92.4,1005.8999999999999
BLR,0.0,0.8,578.6,0.4,0.0,579.8
BLR,3.1,5.3,523.5,6.1,23.9,561.9
BLR,1.0,1.2,371.8,2.6,26.8,403.40000000000003
BLR,-0.4,2.1,256.2,1.0,19.4,278.29999999999995
BLR,0.5,4.3,193.7,0.0,9.7,208.2
BLR,0.8,16.0,0.0,0.0,0.0,16.8
BLR,0.0,9.3,0.0,0.0,0.0,9.3
BLR,0.0,2.7,0.0,0.0,0.0,2.7
BLR,0.0,4.5,0.0,0.0,0.0,4.5
BLR,0.0,3.1,0.0,0.0,0.0,3.1
BLR,0.0,0.6,0.0,0.0,0.0,0.6
BLR,0.0,1.3,0.0,0.0,0.0,1.3
BLR,0.0,0.8,0.0,0.0,0.0,0.8
BLR,0.0,0.4,0.0,0.0,0.0,0.4
BLR,0.0,10.4,0.0,0.0,0.0,10.4
BLR,0.0,10.0,0.0,0.0,0.0,10.0
BLR,0.0,9.02,0.0,0.0,0.0,9.02
BLR,0.0,8.05,0.0,0.0,0.0,8.05
BLR,0.0,6.95,0.0,0.0,0.0,6.95
BLZ,0.0,0.1,20.0,0.0,0.0,20.1
BLZ,,0.6,22.3,0.0,0.0,22.900000000000002
BLZ,,0.3,24.7,0.0,0.0,25.0
BLZ,0.0,1.1,26.1,0.0,0.0,27.200000000000003
BLZ,0.0,0.7,25.0,0.0,0.0,25.7
BLZ,0.0,0.2,25.1,0.0,26.2,51.5
BLZ,0.0,0.2,15.5,0.0,0.0,15.7
BLZ,0.0,0.8,28.0,0.0,0.0,28.8
BLZ,0.0,0.0,21.7,0.0,0.0,21.7
BLZ,0.0,0.0,15.1,0.0,0.0,15.1
BLZ,0.0,0.0,12.2,0.0,0.0,12.2
BLZ,0.0,0.0,9.6,0.0,0.0,9.6
BLZ,0.0,0.0,3.9,0.0,0.0,3.9
BLZ,0.0,1.0,2.2,0.0,0.0,3.2
BLZ,0.0,1.8,0.0,0.0,0.0,1.8
BLZ,0.0,2.5,0.0,0.0,0.0,2.5
BLZ,0.0,3.1,0.0,0.0,0.0,3.1
BLZ,0.0,1.94,0.0,0.0,0.0,1.94
BLZ,0.0,2.58,0.0,0.0,0.0,2.58
BLZ,0.0,2.43,0.0,0.0,0.0,2.43
BEN,0.0,3.6,79.3,0.0,0.5,83.39999999999999
BEN,,3.0,57.7,,0.1,60.800000000000004
BEN,,1.9,37.3,,1.1,40.3
BEN,,2.7,44.3,,0.0,47.0
BEN,0.0,,37.0,0.1,11.7,48.8
BEN,0.0,,37.0,0.1,11.7,48.8
BEN,0.0,0.0,61.8,0.0,11.7,73.5
BEN,0.0,0.6,58.4,0.0,0.0,59.0
BEN,0.0,0.7,59.6,0.0,0.0,60.300000000000004
BEN,0.0,0.7,54.2,0.0,0.0,54.900000000000006
BEN,0.0,0.7,56.6,0.0,0.0,57.300000000000004
BEN,0.0,0.6,54.6,0.0,0.0,55.2
BEN,0.0,0.5,54.0,0.0,0.0,54.5
BEN,0.0,0.5,35.5,0.0,0.0,36.0
BEN,0.0,0.5,17.3,0.0,0.0,17.8
BEN,0.0,0.3,11.5,0.0,0.0,11.8
BEN,0.0,0.3,10.0,0.0,0.0,10.3
BEN,0.0,18.4,14.2,0.0,0.0,32.599999999999994
BEN,0.0,20.0,7.9,0.0,0.0,27.9
BEN,0.0,21.7,5.2,0.0,0.0,26.9
BEN,0.0,23.6,3.5,0.0,0.0,27.1
BEN,0.0,24.0,0.0,0.0,0.0,24.0
BEN,0.0,23.75,0.0,0.0,0.0,23.75
BEN,0.0,23.3,0.0,0.0,0.0,23.3
BEN,0.0,22.15,0.0,0.0,0.0,22.15
BTN,0.0,0.0,0.0,0.0,0.0,0.0
BTN,0.0,0.0,0.0,0.0,0.0,0.0
BTN,0.0,0.0,0.1,0.0,0.0,0.1
BTN,0.0,0.0,0.2,0.0,0.0,0.2
BTN,0.0,0.0,0.2,0.0,0.8,1.0
BTN,0.0,0.0,0.0,0.0,0.0,0.0
BTN,0.0,0.0,0.0,0.0,0.0,0.0
BTN,0.0,0.0,0.0,0.0,0.0,0.0
BTN,0.0,0.0,0.1,0.0,0.0,0.1
BTN,0.0,0.0,0.1,0.0,0.0,0.1
BTN,0.0,0.0,0.1,0.0,0.0,0.1
BTN,0.0,0.1,0.0,0.0,0.0,0.1
BTN,0.0,0.1,0.0,0.0,0.0,0.1
BTN,0.0,0.3,0.0,0.0,0.0,0.3
BTN,0.0,0.3,0.0,0.0,0.0,0.3
BTN,0.0,0.28,0.0,0.0,0.0,0.28
BTN,0.0,0.31,0.0,0.0,0.0,0.31
BTN,0.0,0.28,0.0,0.0,0.0,0.28
BOL,0.0,0.0,22.6,0.0,0.0,22.6
BOL,1.3,,14.4,0.0,0.2,15.9
BOL,0.1,0.0,76.0,0.1,0.3,76.49999999999999
BOL,0.0,0.4,81.6,0.0,0.0,82.0
BOL,0.8,4.3,87.1,0.0,0.0,92.19999999999999
BOL,0.1,1.9,58.4,0.0,0.0,60.4
BOL,0.3,1.2,74.1,0.0,0.0,75.6
BOL,0.2,1.2,72.2,0.0,0.0,73.60000000000001
BOL,0.4,1.1,78.8,0.0,0.0,80.3
BOL,0.0,2.0,76.7,0.0,0.0,78.7
BOL,0.0,1.6,65.5,0.0,0.0,67.1
BOL,0.0,2.9,32.1,0.0,0.0,35.0
BOL,0.0,3.4,42.4,0.0,0.0,45.8
BOL,0.1,2.8,26.7,0.0,0.0,29.599999999999998
BOL,0.2,3.1,33.1,0.0,0.0,36.4
BOL,0.2,4.0,2.4,0.0,0.0,6.6
BOL,0.0,6.0,2.6,0.0,0.0,8.6
BOL,0.0,4.4,0.0,0.0,0.0,4.4
BOL,0.0,7.7,0.0,0.0,0.0,7.7
BOL,0.0,7.5,0.0,0.0,0.0,7.5
BOL,0.0,6.79,0.0,0.0,0.0,6.79
BOL,0.0,0.37,0.0,0.0,0.0,0.37
BIH,12.0,0.7,218.9,4.0,0.0,235.6
BIH,0.0,0.0,0.0,4.0,0.0,4.0
BIH,,0.5,145.1,3.7,,149.29999999999998
BIH,0.0,0.0,19.5,0.0,0.0,19.5
BIH,0.0,0.0,15.0,0.0,0.0,15.0
BIH,0.0,0.0,7.5,,0.0,7.5
BIH,0.0,0.0,3.0,0.0,4.1,7.1
BIH,0.0,0.0,20.6,0.7,4.1,25.4
BIH,8.3,0.0,49.0,0.0,4.1,61.4
BIH,0.0,0.0,45.1,1.0,0.0,46.1
BIH,0.0,0.5,151.0,1.7,0.0,153.2
BIH,0.0,0.9,175.9,2.0,0.0,178.8
BIH,0.0,0.9,199.7,3.7,0.0,204.29999999999998
BIH,0.0,0.2,243.6,3.6,0.0,247.39999999999998
BIH,0.0,0.1,230.0,3.6,4.1,237.79999999999998
BIH,0.0,0.1,187.9,2.4,4.1,194.5
BIH,0.0,10.1,50.8,0.0,0.0,60.9
BIH,0.0,4.0,32.6,0.0,0.0,36.6
BIH,0.0,5.5,22.1,0.0,0.0,27.6
BIH,0.0,7.6,8.8,0.0,0.0,16.4
BIH,0.0,5.8,0.0,0.0,0.0,5.8
BIH,0.0,3.5,0.0,0.0,0.0,3.5
BIH,0.0,3.35,0.0,0.0,0.0,3.35
BIH,0.0,4.06,0.0,0.0,0.0,4.06
BIH,0.0,5.13,0.0,0.0,0.0,5.13
BWA,0.0,0.3,6.0,0.0,,6.3
BWA,0.0,0.0,12.0,0.0,9.6,21.6
BWA,0.0,0.9,14.6,0.0,21.3,36.8
BWA,0.0,0.5,8.4,0.0,1.9,10.8
BWA,0.0,0.6,8.4,0.0,6.3,15.3
BWA,0.0,0.8,5.4,0.0,0.3,6.5
BWA,0.0,1.1,6.8,0.0,9.0,16.9
BWA,0.0,0.0,2.6,0.0,0.0,2.6
BWA,0.0,0.0,2.6,0.0,0.0,2.6
BWA,0.0,1.5,2.5,0.0,2.2,6.2
BWA,0.0,1.6,4.0,0.0,4.5,10.1
BWA,0.0,1.8,3.6,0.0,4.2,9.600000000000001
BWA,0.0,2.2,5.1,0.0,0.6,7.8999999999999995
BWA,0.0,2.3,2.7,0.0,0.6,5.6
BWA,0.0,3.1,1.9,0.0,0.3,5.3
BWA,0.0,6.9,0.7,0.0,0.3,7.9
BWA,0.0,9.9,0.6,0.0,0.6,11.1
BWA,0.0,12.7,0.3,0.0,0.6,13.6
BWA,0.0,11.0,0.0,0.0,0.0,11.0
BWA,0.0,11.0,0.0,0.0,0.0,11.0
BWA,0.0,10.89,0.0,0.0,0.0,10.89
BWA,0.0,10.84,0.0,0.0,0.0,10.84
BWA,0.0,10.84,0.0,0.0,0.0,10.84
BRA,13431.0,184.0,9109.7,1144.6,0.0,23869.3
BRA,29971.2,167.4,8538.8,659.9,0.0,39337.3
BRA,,0.0,8503.6,,178.1,8681.7
BRA,15906.6,220.0,8933.6,750.0,62.0,25872.2
BRA,20454.7,219.1,9817.8,1364.0,36.0,31891.6
BRA,-759.3,314.6,10778.2,654.5,20.0,11008.0
BRA,933.0,400.8,10895.7,297.0,20.0,12546.5
BRA,-647.5,304.2,10872.0,123.2,22.0,10673.900000000001
BRA,-6396.7,372.6,9809.7,4.4,22.0,3812.0000000000014
BRA,-194.7,483.2,9542.9,0.0,10.0,9841.4
BRA,662.2,476.0,11612.0,97.2,3.0,12850.400000000001
BRA,767.2,902.7,9275.1,0.0,0.0,10945.0
BRA,163.1,756.0,6230.9,0.0,4.6,7154.6
BRA,-385.7,716.0,3000.6,0.0,20.0,3350.9
BRA,274.4,766.0,3224.3,0.0,2.1,4266.800000000001
BRA,222.1,857.6,1870.5,0.0,9.0,2959.2
BRA,0.0,847.2,967.2,0.0,3.0,1817.4
BRA,0.1,953.6,376.8,0.0,5.0,1335.5
BRA,50.3,1151.4,305.3,0.0,1.6,1508.6
BRA,0.0,1021.1,284.3,0.0,0.0,1305.4
BRA,0.0,1415.5,46.9,0.0,0.0,1462.4
BRA,-18.0,1239.0,-13.8,0.0,0.0,1207.2
BRA,0.0,1046.4,0.0,0.0,0.0,1046.4
BRA,0.0,1387.87,0.0,0.0,0.0,1387.87
BRA,0.0,1189.25,0.0,0.0,0.0,1189.25
BRN,0.0,2.6,64.0,0.0,,66.6
BRN,0.0,2.1,81.2,0.0,0.0,83.3
BRN,0.0,2.4,63.3,0.0,0.0,65.7
BRN,0.0,2.4,64.6,0.3,0.0,67.3
BRN,0.0,1.7,80.1,0.0,0.0,81.8
BRN,0.0,2.5,90.0,0.0,0.0,92.5
